contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,23,25,26,29,56,60,63,72,73,74,75,76,78,79,80,82,83,84,85,100,102,103,108,114,120,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,374,375,395,396,458,468,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,64,121,136,216,217,280,281,282,472,65,77,89,160,254,353,390,19,61,62,69,81,86,138,274,139,391,101,113,87,192,133,276,275,21,28,137,273
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2863206837,627,13,2,77,11,A. Akalé,d0ozf1itum1cvg6704dch7uac,1,88.6,46.2,2025-10-24T18:31:40.539,2025-10-24T18:33:02,1.0,"{""id"": 5998325579, ""qualifierId"": 72}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,true,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,49.9,94.4,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.4,47.3,NaN,0.05050462484359741,0.0,,,3,3,true,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2863194781,657,16,2,65,20,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,91.1,51.9,2025-10-24T18:19:49.968,2025-10-26T19:29:16,NaN,"{""id"": 5998151175, ""qualifierId"": 374, ""value"": ""2025-10-24 19:19:49.402""}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,NaN,NaN,true,NaN,true,NaN,NaN,true,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,NaN,NaN,48.1,4.4,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.0,50.5,NaN,0.07626014202833176,0.30349865555763245,,,3,3,true,,2025-10-24 19:19:49.402,65:19.864,0.7,51.6,true,,,,,,,,,,,NaN,,NaN,,,,,BLOCKED_SHOT,553398,13253,658,,,,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2863195195,658,15,2,65,18,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,90.6,49.7,2025-10-24T18:19:48.104,2025-10-24T18:21:54,1.0,"{""id"": 4611686018471974975, ""qualifierId"": 322, ""value"": ""0.0""}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,true,NaN,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,true,,NaN,true,,NaN,NaN,NaN,50.2,19,NaN,,NaN,92.9,49.8,NaN,true,NaN,NaN,98.8,49.5,516,0.043814610689878464,0.0,,,3,3,true,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2863208777,744,13,2,79,3,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,80.9,49.5,2025-10-24T18:33:33.093,2025-10-24T18:35:05,1.0,"{""id"": 5998232313, ""qualifierId"": 103, ""value"": ""6.9""}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,97.6,6.9,NaN,,NaN,82.4,66.8,true,true,NaN,NaN,98.0,50.9,NaN,0.09138691425323486,0.0,,,1,2,true,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,NaN,true,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2863208815,745,15,2,79,6,N. Perry,f3xbdt2opb6n1y13cqvug6zft,1,82.7,68.3,2025-10-24T18:33:35.892,2025-10-24T18:35:00,1.0,"{""id"": 4611686018471975383, ""qualifierId"": 322, ""value"": ""0.0""}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,true,,NaN,NaN,NaN,45.3,19,NaN,,true,89.8,58.8,NaN,NaN,NaN,NaN,98.4,51.6,648,0.05489535257220268,0.0,,,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2863250623,771,15,1,17,0,M. Hansen,945m1ao4o1wvojbkckvdtjre2,1,90.9,46.0,2025-10-24T17:16:35.006,2025-10-24T19:10:58,1.0,"{""id"": 5998463671, ""qualifierId"": 160}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,45.9,26.4,NaN,,NaN,92.8,45.8,NaN,true,NaN,NaN,98.8,47.7,162,0.06924397498369217,0.0,,,3,3,true,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,,,,true,,,,,,,,true,,,,NaN,NaN,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2863218421,808,13,2,86,44,V. Morozov,eh5vcpzxaze0ru5xdi1wbhoq2,1,76.8,41.9,2025-10-24T18:41:13.847,2025-10-24T18:42:21,1.0,"{""id"": 5998283959, ""qualifierId"": 22}",cm334t07hbe3xgl2c6kzfv504,Kolding vs Middelfart,1_Division,2025-10-24,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,50.9,63.9,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,94.6,48.4,NaN,0.06216278299689293,0.0,,,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,NaN,NaN,NaN,NaN,,,,NaN,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2827839135,114,16,1,11,45,B. Bytyqi,a5ah5r5vl0pjgt655lc5qqvop,1,91.8,48.7,2025-07-19T12:11:59.178,2025-07-19T12:15:58,NaN,"{""id"": 5800137443, ""qualifierId"": 22}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,true,NaN,true,true,,NaN,NaN,NaN,Center,,,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,,,51.4,8.9,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,98.2,48.7,NaN,0.30881720781326294,0.4792770445346832,NaN,,1,2,true,NaN,2025-07-19 13:11:58.659,11:45.115,,,true,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827840753,199,15,1,16,7,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,1,90.8,48.5,2025-07-19T12:16:21.528,2025-07-19T12:17:29,1.0,"{""id"": 5800146277, ""qualifierId"": 22}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,true,,true,NaN,NaN,true,,NaN,NaN,true,Center,,,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,,,50.2,17.1,NaN,NaN,,99.0,50.0,NaN,true,NaN,NaN,NaN,NaN,140,0.06479651480913162,0.020725643262267113,NaN,,3,2,true,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827842961,247,16,1,21,12,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,88.5,50.0,2025-07-19T12:21:25.863,2025-07-19T12:23:15,NaN,"{""id"": 5800158781, ""qualifierId"": 472, ""value"": ""244""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,true,NaN,true,NaN,,NaN,NaN,NaN,Center,,,NaN,NaN,,NaN,,NaN,,true,NaN,NaN,,,,47.0,13.3,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,98.8,50.2,NaN,0.7884,0.6637471318244934,NaN,,1,1,NaN,NaN,2025-07-19 13:21:25.139,21:11.595,,,true,,,,,,,,,,true,NaN,,NaN,,true,,,PENALTY_WON,210068,6463,244,,,,NaN,,174,165876,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827843571,277,13,1,23,32,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,91.5,51.1,2025-07-19T12:23:45.653,2025-07-19T12:24:52,1.0,"{""id"": 5800161765, ""qualifierId"": 321, ""value"": ""0.05155250057578087""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,true,,true,NaN,NaN,true,,NaN,NaN,true,Center,,,NaN,NaN,,true,,NaN,,NaN,NaN,NaN,,,,39.3,25,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,98.2,51.1,NaN,0.05155250057578087,0.0,NaN,,1,1,true,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827844859,305,13,1,27,44,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,86.8,63.9,2025-07-19T12:27:57.747,2025-07-19T12:29:36,1.0,"{""id"": 4611686018471105425, ""qualifierId"": 322, ""value"": ""0.0""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,NaN,NaN,true,,NaN,NaN,true,Center,,,true,NaN,,true,,NaN,,NaN,NaN,NaN,,,,37.5,20.8,true,true,,89.9,52.7,true,true,NaN,NaN,99.0,51.3,NaN,0.036277785897254944,0.0,NaN,,2,2,true,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,true,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827845213,307,15,1,28,58,A. Justinussen,uiyol728wan4mxco2foplknp,1,68.5,46.9,2025-07-19T12:29:12.019,2025-07-19T12:30:45,NaN,"{""id"": 5800171971, ""qualifierId"": 20}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,true,NaN,,NaN,true,NaN,Center,,,NaN,NaN,,NaN,,true,,NaN,true,NaN,,,,51.0,19,NaN,NaN,,78.5,48.2,NaN,NaN,NaN,NaN,98.6,49.6,210,0.03711044043302536,0.0,NaN,,1,3,NaN,NaN,NaN,NaN,,,true,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827845333,313,15,1,29,18,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,98.3,61.2,2025-07-19T12:29:31.581,2025-07-19T12:55:06,NaN,"{""id"": 5800171647, ""qualifierId"": 56, ""value"": ""Center""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,NaN,true,true,,NaN,NaN,NaN,Center,,,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,,,50.3,2.5,NaN,NaN,,99.1,57.0,NaN,NaN,NaN,NaN,NaN,NaN,214,0.06567288935184479,0.11284444481134415,NaN,,3,2,NaN,NaN,NaN,NaN,,,true,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,true,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827852843,513,15,1,45,4,W. Glindtvad,559w0q3q2smb3aeotyi724s9g,1,91.1,47.4,2025-07-19T12:45:18.374,2025-07-19T12:50:48,1.0,"{""id"": 4611686018471105673, ""qualifierId"": 322, ""value"": ""0.0""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,true,,true,NaN,NaN,NaN,,true,NaN,true,Center,,,NaN,NaN,,NaN,,true,,NaN,true,NaN,,,,50.3,19,NaN,NaN,,93.6,48.2,NaN,true,NaN,NaN,98.1,48.0,334,0.06256716698408127,0.0,NaN,,3,2,true,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827859051,540,13,2,46,29,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,1,82.4,39.9,2025-07-19T13:05:35.397,2025-07-19T13:06:43,1.0,"{""id"": 5800248355, ""qualifierId"": 327, ""value"": ""2""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,true,Center,,,true,true,,NaN,,NaN,,NaN,NaN,NaN,,,,60.3,16.7,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,98.2,48.4,NaN,0.03559403494000435,0.0,NaN,,2,2,NaN,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2827873247,575,13,2,73,44,L. Eg Jørgensen,5zvfdowqpiz1ttg20mra6u2hg,1,78.1,60.0,2025-07-19T13:32:50.830,2025-07-19T13:34:04,NaN,"{""id"": 5800327975, ""qualifierId"": 56, ""value"": ""Center""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,true,NaN,,NaN,NaN,NaN,Center,,,NaN,NaN,,NaN,,NaN,,NaN,NaN,true,,,,59.0,25,true,NaN,,NaN,NaN,NaN,NaN,NaN,true,98.6,50,NaN,0.012837241403758526,0.0,NaN,,2,2,true,NaN,NaN,NaN,,,true,,,,,,,,,,NaN,true,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827861811,599,15,2,51,46,A. Justinussen,uiyol728wan4mxco2foplknp,1,75.6,63.6,2025-07-19T13:10:52.898,2025-07-19T13:12:00,1.0,"{""id"": 5800263539, ""qualifierId"": 22}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,,NaN,,true,,NaN,true,NaN,,,,50.5,19,NaN,NaN,,84.5,58.8,NaN,NaN,NaN,true,98.0,50.4,419,0.023191111162304878,0.0,NaN,,2,3,NaN,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2827880127,739,15,2,92,9,S. Eg Pedersen,bzwk6jaak6q2ak9u6o75v6ihg,1,75.6,63.9,2025-07-19T13:51:16.196,2025-07-19T14:04:54,1.0,"{""id"": 5800385705, ""qualifierId"": 72}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,true,Center,,,true,NaN,,NaN,,true,,NaN,true,NaN,,,,51.2,19,NaN,NaN,,81.5,60.8,NaN,NaN,NaN,true,97.3,50,966,0.04033350571990013,0.0,NaN,,1,3,NaN,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827869661,770,15,2,66,0,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,77.4,48.4,2025-07-19T13:25:06.303,2025-07-19T13:26:27,1.0,"{""id"": 5800307643, ""qualifierId"": 22}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,,,48.7,7.0,NaN,NaN,,95.8,48.6,NaN,NaN,NaN,true,NaN,NaN,514,0.04982152208685875,0.026260407641530037,NaN,,2,2,NaN,NaN,NaN,NaN,,,NaN,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2827870037,771,16,2,66,2,A. Justinussen,uiyol728wan4mxco2foplknp,1,96.1,33.6,2025-07-19T13:25:09.004,2025-07-19T13:29:12,NaN,"{""id"": 5800310241, ""qualifierId"": 20}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,NaN,true,true,,NaN,NaN,NaN,Center,,,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,,47.0,31.6,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,99.3,45.8,NaN,0.04270826652646065,0.3332451283931732,true,,3,2,NaN,770,2025-07-19 14:25:08.291,66:02.069,,,true,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,NaN,true,,true,,,,,,,,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2827881229,781,13,2,96,16,B. Zjajo,amfro1vgaqpdg569xjk2h28ve,1,78.1,37.4,2025-07-19T13:55:23.108,2025-07-19T13:56:41,NaN,"{""id"": 5800373567, ""qualifierId"": 103, ""value"": ""20.8""}",bt425ex9tsvly0uo72zljc74k,Hillerød vs Middelfart,1_Division,2025-07-19,DNK,NaN,,NaN,true,true,NaN,,NaN,NaN,NaN,Center,,,NaN,true,,NaN,,NaN,,NaN,NaN,NaN,,,,59.8,20.8,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,97.6,47.1,NaN,0.039191074669361115,0.0,NaN,,2,2,NaN,NaN,NaN,NaN,,,true,,,,,,,,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,,,,true,,NaN,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2829867075,33,15,1,2,52,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,87.7,64.2,2025-07-27T12:02:00.502,2025-07-27T12:03:08,1.0,"{""id"": 5811477593, ""qualifierId"": 64}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,true,NaN,,,NaN,51.8,19,NaN,NaN,NaN,88.9,63.0,NaN,true,NaN,NaN,98.5,53.4,37,0.0712275505065918,0.0,,,3,2,NaN,,,,,,NaN,,,,,,,,,,,NaN,,true,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2829868567,57,15,1,5,53,V. Rasmussen,dwuxps3jv2852642q000wep6,1,88.1,35.2,2025-07-27T12:05:01.988,2025-07-29T09:29:13,1.0,"{""id"": 5811486339, ""qualifierId"": 102, ""value"": ""48.8""}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,48.8,9.5,NaN,NaN,NaN,96.5,45.3,NaN,true,NaN,true,NaN,NaN,66,0.1321592479944229,0.10702193528413773,,,2,1,NaN,,,,,,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2829869131,74,15,1,6,55,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,81.2,32.7,2025-07-27T12:06:03.818,2025-07-29T09:29:14,1.0,"{""id"": 5814058775, ""qualifierId"": 120}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,52.5,4.4,NaN,NaN,true,98.6,48.0,NaN,true,NaN,NaN,NaN,NaN,62,0.04128212109208107,0.0924033522605896,,,1,2,true,,,,,,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2829874039,158,15,1,15,25,V. Rasmussen,dwuxps3jv2852642q000wep6,1,80.0,53.0,2025-07-27T12:14:33.336,2025-07-29T09:29:20,1.0,"{""id"": 5811516307, ""qualifierId"": 102, ""value"": ""53.5""}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,53.5,19.0,NaN,NaN,NaN,97.6,50.5,NaN,NaN,NaN,true,NaN,NaN,163,0.035098589956760406,0.2043827325105667,,,3,2,NaN,,,,,,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2829875493,181,13,1,17,58,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,97.0,55.4,2025-07-27T12:17:07.126,2025-07-27T12:58:45,NaN,"{""id"": 5811524217, ""qualifierId"": 326, ""value"": ""3""}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,,NaN,25.2,11.1,true,NaN,NaN,99.1,34.7,true,NaN,true,NaN,98.2,52.9,NaN,0.21603795886039734,0.0,,,3,2,true,,,,,,true,,,,,,,,,,,NaN,,NaN,,,,,,,,,NaN,NaN,,,,,,,true,,,NaN,NaN,,,,true,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2829875859,195,13,1,18,42,V. Rasmussen,dwuxps3jv2852642q000wep6,1,87.0,45.4,2025-07-27T12:17:50.533,2025-07-27T17:35:39,1.0,"{""id"": 4611686018471161885, ""qualifierId"": 322, ""value"": ""0.0""}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,NaN,56.6,6.9,NaN,true,NaN,93.0,52.0,true,true,NaN,NaN,98.9,50.5,NaN,0.1540694683790207,0.0,,,2,2,NaN,,,,,,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,true,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2829877481,223,14,1,22,2,M. Jacobsen,6bv0j0ezhh9u5u5hqz64p790q,1,71.5,52.1,2025-07-27T12:21:11.059,2025-07-27T12:22:39,NaN,"{""id"": 5811535785, ""qualifierId"": 26}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,52.9,39.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.8,49.1,NaN,0.03511137515306473,0.0,,,1,3,NaN,,,,,,true,,,,,,,,,,,NaN,,NaN,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2829879191,231,13,1,26,7,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,71.3,47.9,2025-07-27T12:25:16.048,2025-07-27T12:26:24,1.0,"{""id"": 5811545767, ""qualifierId"": 103, ""value"": ""90.3""}",bw8yfbru8ng8r1m2aj5cptx5g,Hobro vs Middelfart,1_Division,2025-07-27,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,46.4,90.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,99.0,49.8,NaN,0.017711494117975235,0.0,,,1,3,NaN,,,,,,NaN,,,,,,,,,,,true,,NaN,,,,,,,,,NaN,NaN,,,,,,,NaN,,,NaN,NaN,,,,NaN,NaN,NaN,,,,,,,,,
