contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,17,18,20,22,24,25,26,29,56,60,61,62,63,64,72,73,74,76,77,78,79,80,82,83,84,100,102,103,108,121,133,136,146,147,153,154,160,214,215,230,231,233,321,322,323,326,327,328,338,353,374,375,390,391,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,107,16,75,81,86,280,281,282,300,472,19,69,120,138,139,273,324,468,89,216,217,21,85,114,275,189,254
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832964733,103,16,1,9,25,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,74.9,47.9,2025-08-09T14:11:12.283,2025-08-12T07:29:21,"{""id"": 5836636793, ""qualifierId"": 396, ""value"": ""48.4""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,,,NaN,,true,NaN,NaN,true,,NaN,NaN,,NaN,,NaN,,54.3,1.9,NaN,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,98.2,49.3,NaN,0.019177379086613655,0.24185921251773834,NaN,3,2,NaN,NaN,,2025-08-09 15:11:10.699,09:24.155,,,1.8,48.4,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832972143,143,16,1,14,2,N. Nedić,e0ufk65mqc1url5qznskeamzt,1,88.5,50.9,2025-08-09T14:15:49.050,2025-08-12T07:29:18,"{""id"": 5828827187, ""qualifierId"": 20}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,true,NaN,NaN,,NaN,Center,,,,NaN,,NaN,NaN,NaN,NaN,,true,NaN,,NaN,,NaN,,49.9,2.5,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,true,NaN,87.5,53.1,NaN,0.6999967694282532,0.9877492785453796,NaN,1,0,true,NaN,,2025-08-09 15:15:48.325,14:01.781,,,13.1,46.8,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,122,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2832996159,243,15,1,29,54,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,69.7,51.6,2025-08-09T14:31:40.909,2025-08-12T08:29:26,"{""id"": 5829108367, ""qualifierId"": 22}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,true,NaN,,NaN,,NaN,,49.0,3.2,NaN,true,,,97.7,50.9,NaN,NaN,NaN,NaN,true,NaN,NaN,300,0.01378309540450573,0.018775375559926033,NaN,2,3,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832991697,262,15,1,27,11,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,78.4,60.1,2025-08-09T14:28:57.688,2025-08-12T08:29:27,"{""id"": 5828934291, ""qualifierId"": 233, ""value"": ""234""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,,NaN,,49.1,25.3,NaN,NaN,,,98.2,50.4,NaN,true,NaN,NaN,NaN,NaN,NaN,234,0.03176453337073326,0.034247953444719315,NaN,2,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832991807,263,13,1,27,13,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,86.1,44.8,2025-08-09T14:29:00.232,2025-08-09T14:30:11,"{""id"": 5828931133, ""qualifierId"": 17}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,Center,,,,NaN,,true,true,NaN,NaN,,NaN,NaN,,NaN,,NaN,,59.8,6.9,true,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.4,48.2,NaN,0.07683639228343964,0.0,true,2,3,true,262,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832998825,316,13,1,31,32,N. Morberg,5u9zrgsm6wycfcbk04m64wd1w,1,69.3,48.9,2025-08-09T14:33:18.783,2025-08-09T14:35:20,"{""id"": 5828977799, ""qualifierId"": 230, ""value"": ""98.8""}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,NaN,NaN,true,,NaN,Center,,,,NaN,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,,NaN,,63.4,11.1,NaN,NaN,,,89.3,56.1,true,NaN,NaN,NaN,true,98.8,50.2,NaN,0.005933807697147131,0.0,NaN,2,3,true,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832998981,318,15,1,31,37,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,86.5,44.2,2025-08-09T14:33:23.703,2025-08-12T09:29:15,"{""id"": 5828969609, ""qualifierId"": 20}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,NaN,NaN,true,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,true,NaN,,NaN,,NaN,,49.2,1.9,NaN,NaN,,,98.5,48.2,NaN,true,NaN,NaN,NaN,NaN,NaN,250,0.1043037697672844,0.07328997552394867,NaN,1,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833017577,329,15,1,44,4,J. Buus,s8c0oxnoqt6zi7pi88rwawvd,1,69.7,31.3,2025-08-09T14:45:51.380,2025-08-09T14:47:06,"{""id"": 5829070533, ""qualifierId"": 326, ""value"": ""3""}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,NaN,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,true,,NaN,,47.2,20.8,true,NaN,,,72.0,33.0,NaN,NaN,NaN,NaN,true,98.6,49.1,446,0.0055717662908136845,0.0,NaN,3,3,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,true,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833001857,350,15,1,33,31,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,85.0,34.8,2025-08-09T14:35:18.527,2025-08-12T09:29:21,"{""id"": 5828987259, ""qualifierId"": 322, ""value"": ""0.16431239247322083""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,,,true,,true,NaN,NaN,NaN,,NaN,true,,NaN,,NaN,,48.5,32.3,NaN,NaN,,,97.7,47.7,NaN,true,NaN,NaN,NaN,NaN,NaN,257,0.060752950608730316,0.16431239247322083,NaN,1,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833002973,353,13,1,34,19,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.7,51.9,2025-08-09T14:36:06.382,2025-08-09T14:37:20,"{""id"": 5828994099, ""qualifierId"": 102, ""value"": ""49.9""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,NaN,true,,true,Center,,,,NaN,,NaN,NaN,true,NaN,,NaN,NaN,,NaN,,NaN,,49.9,73.6,NaN,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,99.4,50.5,NaN,0.12176311761140823,0.0,NaN,2,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833014501,430,15,1,42,3,E. Voufack,5d57rssywlhqtf3a70gh2ra7e,1,87.0,37.0,2025-08-09T14:43:50.388,2025-08-09T14:45:02,"{""id"": 5829053977, ""qualifierId"": 327, ""value"": ""2""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,,true,NaN,NaN,NaN,,true,NaN,,true,,NaN,,50.3,19,NaN,NaN,,,90.2,40.3,NaN,NaN,NaN,NaN,true,98.9,48.2,308,0.07579592615365982,0.0,NaN,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833019609,461,15,1,45,31,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,78.5,49.3,2025-08-09T14:47:18.164,2025-08-09T14:48:41,"{""id"": 5829083287, ""qualifierId"": 146, ""value"": ""88.4""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,true,NaN,,true,,NaN,,49.3,19,NaN,NaN,,,88.4,49.3,NaN,true,NaN,NaN,NaN,98.8,49.6,340,0.040115710347890854,0.0,NaN,2,3,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,true,,,,NaN,,,,NaN,NaN,NaN,true,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833029469,506,13,2,46,58,J. Vadstrup,b55jtl3ixolidn6cvc4t90efo,1,90.8,55.8,2025-08-09T15:05:34.455,2025-08-09T15:06:49,"{""id"": 5836761641, ""qualifierId"": 85}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,NaN,true,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,51.3,58.3,NaN,NaN,,,NaN,NaN,NaN,true,NaN,NaN,NaN,98.2,51.4,NaN,0.03578010946512222,0.0,NaN,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,true,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833048579,605,15,2,58,43,M. Døj,ditbnaezwo4x10717bf53uwb8,1,80.9,38.0,2025-08-09T15:17:19.102,2025-08-12T13:29:20,"{""id"": 5829238181, ""qualifierId"": 147, ""value"": ""48.7""}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,Center,,,,NaN,,true,NaN,NaN,NaN,,true,NaN,,NaN,,NaN,,50.0,3.8,NaN,NaN,,,98.2,48.7,NaN,NaN,NaN,NaN,true,NaN,NaN,450,0.028643056750297546,0.013382809236645699,NaN,3,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833053537,639,13,2,61,43,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,96.5,49.9,2025-08-09T15:20:19.725,2025-08-09T15:21:32,"{""id"": 5829266593, ""qualifierId"": 154}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,true,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,true,,41.8,13.9,NaN,NaN,,,NaN,NaN,NaN,true,NaN,true,NaN,99.0,50.2,NaN,0.590489387512207,0.0,NaN,3,1,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,true,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833056273,651,15,2,63,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,85.6,45.4,2025-08-09T15:22:11.215,2025-08-12T13:29:15,"{""id"": 5829279311, ""qualifierId"": 321, ""value"": ""0.33722609281539917""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,true,,NaN,NaN,,NaN,,NaN,,51.9,19.6,NaN,NaN,,,97.2,49.5,NaN,true,NaN,true,true,NaN,NaN,493,0.33722609281539917,0.2739745080471039,NaN,1,1,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833088989,686,13,2,84,6,R. Gyamfi,efubck8twu1elbhlomltnjjtg,1,72.5,59.3,2025-08-09T15:42:42.507,2025-08-09T15:43:55,"{""id"": 5829457483, ""qualifierId"": 215}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,true,Center,,,,NaN,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,,NaN,,63.2,2.8,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,true,97.8,50.5,NaN,0.0263166856020689,0.0,NaN,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833062401,691,13,2,67,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,93.4,50.6,2025-08-09T15:26:11.853,2025-08-09T15:27:24,"{""id"": 5829312157, ""qualifierId"": 22}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,true,NaN,NaN,,NaN,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,34.8,15.3,true,NaN,,,93.4,44.6,true,NaN,NaN,true,NaN,93.4,53.1,NaN,0.7422096133232117,0.0,NaN,1,0,true,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,true,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833100413,734,15,2,90,42,J. Lucena,5sha6xhovfmuzd7rolx1om39w,1,88.4,34.0,2025-08-09T15:49:19.003,2025-08-12T16:26:00,"{""id"": 5829517599, ""qualifierId"": 22}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,,NaN,Center,,,,true,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,,NaN,,49.6,25.9,NaN,NaN,,,98.8,48.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,854,0.04419912397861481,0.03328276053071022,NaN,2,2,true,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833105693,754,15,2,94,16,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,81.3,31.7,2025-08-09T15:52:52.544,2025-08-12T16:26:01,"{""id"": 5829562285, ""qualifierId"": 458}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,NaN,Center,,,,NaN,,NaN,NaN,NaN,NaN,,true,NaN,,NaN,,NaN,,51.7,10.8,NaN,NaN,,,98.8,49.6,NaN,NaN,NaN,NaN,true,NaN,NaN,883,0.01934599131345749,0.02292718179523945,NaN,3,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833105839,756,15,2,94,21,L. Vigen,8k4wwchytdstpn0yhrxd5nbv9,1,74.2,48.8,2025-08-09T15:52:57.215,2025-08-09T15:57:13,"{""id"": 5829545553, ""qualifierId"": 18}",NaN,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,,NaN,Center,,,,NaN,,NaN,NaN,NaN,true,,NaN,NaN,,true,,NaN,,52.9,19,NaN,NaN,,,78.4,49.5,NaN,NaN,NaN,NaN,true,98.4,50.2,885,0.018725775182247162,0.0,NaN,2,3,true,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,true,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833107067,763,13,2,95,11,A. Troelsen,bmkwmf5f2ssnw2cq7uga7yd5g,1,90.6,45.8,2025-08-09T15:53:47.661,2025-08-09T15:55:43,"{""id"": 4611686018471248171, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,true,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,true,,41.3,9.7,NaN,NaN,,,96.4,43.5,true,true,NaN,NaN,NaN,99.0,48.9,NaN,0.05517919734120369,0.0,NaN,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833107321,764,13,2,95,12,P. Tjørnelund,37mo55lynu3blqnb8k9ln8k16,1,96.2,47.4,2025-08-09T15:53:48.277,2025-08-09T15:55:56,"{""id"": 5829558429, ""qualifierId"": 102, ""value"": ""60.5""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,NaN,true,NaN,,true,Center,,,,NaN,,NaN,true,NaN,NaN,,NaN,NaN,,NaN,,NaN,,60.5,11.1,true,NaN,,,NaN,NaN,NaN,NaN,NaN,true,NaN,98.8,48.6,NaN,0.2516489624977112,0.0,NaN,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,true,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833081093,781,14,2,79,21,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.5,60.6,2025-08-09T15:37:57.369,2025-08-09T15:39:09,"{""id"": 5829413509, ""qualifierId"": 321, ""value"": ""0.33557939529418945""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,true,NaN,,NaN,NaN,,NaN,,NaN,,48.2,39.9,NaN,NaN,,,NaN,NaN,NaN,true,NaN,true,NaN,97.6,54.2,NaN,0.33557939529418945,0.0,NaN,3,1,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,NaN,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833111393,898,13,2,67,36,M. Døj,ditbnaezwo4x10717bf53uwb8,1,95.1,45.2,2025-08-09T15:26:12.041,2025-08-09T16:31:44,"{""id"": 4611686018471249163, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,,,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,true,,42.2,5.6,true,NaN,,,NaN,NaN,NaN,NaN,NaN,true,NaN,95.3,54.2,NaN,0.735566258430481,0.0,NaN,1,0,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,,true,NaN,NaN,,,,,,,,,NaN,NaN,,,,NaN,,,,true,NaN,NaN,NaN,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838129891,86,13,1,7,6,N. Nedić,e0ufk65mqc1url5qznskeamzt,1,94.0,46.9,2025-08-23T12:09:12.427,2025-08-23T12:11:36,"{""id"": 5857750335, ""qualifierId"": 327, ""value"": ""2""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,NaN,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,35.6,8.3,,,,,97.8,45.5,true,true,true,NaN,NaN,99.8,50.2,NaN,0.15892069041728973,0.0,NaN,3,2,true,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,true,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838135689,159,15,1,11,59,Jesús Alfaro,3w7q1ecmus6kp32gxevgiqj11,1,83.7,55.6,2025-08-23T12:14:06,2025-08-23T12:15:26,"{""id"": 5857783437, ""qualifierId"": 103, ""value"": ""19""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,true,,NaN,NaN,52.9,19,,,,,88.5,54.5,NaN,true,NaN,NaN,NaN,99.5,50,99,0.07689128816127777,0.0,NaN,2,2,true,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2838142437,162,14,1,18,52,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,89.3,61.3,2025-08-23T12:20:58.756,2025-08-23T12:22:09,"{""id"": 5857818367, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,true,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,55.2,4.4,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,99.1,51.3,NaN,0.07972923666238785,0.0,NaN,3,2,true,NaN,,NaN,NaN,,,,,NaN,,,,,,,,true,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2838142465,163,13,1,18,54,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,85.9,50.9,2025-08-23T12:21:01.085,2025-08-23T12:22:27,"{""id"": 5857820413, ""qualifierId"": 84}",NaN,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,Center,,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,NaN,NaN,,true,NaN,41.8,11.1,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.0,48.6,NaN,0.17833875119686127,0.0,true,2,2,true,162,,NaN,NaN,,,,,true,,,,,,,,true,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838146679,271,15,1,24,39,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,85.0,52.5,2025-08-23T12:26:45.629,2025-08-23T12:27:53,"{""id"": 5857843105, ""qualifierId"": 146, ""value"": ""87.7""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,true,,NaN,NaN,50.7,19,,,,,87.7,52.2,NaN,true,NaN,NaN,NaN,98.5,49.6,238,0.1035044863820076,0.0,NaN,2,2,true,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2838148611,297,13,1,27,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,91.4,44.8,2025-08-23T12:29:42.110,2025-08-23T12:30:52,"{""id"": 5857853095, ""qualifierId"": 56, ""value"": ""Center""}",1.0,c6oah8e359qwqgb1bsbmuqv4k,B 93 vs Kolding,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,NaN,,NaN,NaN,53.4,73.6,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,99.5,50,NaN,0.07505545020103455,0.0,NaN,2,2,true,NaN,,NaN,NaN,,,,,NaN,,,,,,,,NaN,,,,NaN,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,
